"","label","pixel1","pixel2","pixel3","pixel4","pixel5","pixel6","pixel7","pixel8","pixel9","pixel10","pixel11","pixel12","pixel13","pixel14","pixel15","pixel16","pixel17","pixel18","pixel19","pixel20","pixel21","pixel22","pixel23","pixel24","pixel25","pixel26","pixel27","pixel28","pixel29","pixel30","pixel31","pixel32","pixel33","pixel34","pixel35","pixel36","pixel37","pixel38","pixel39","pixel40","pixel41","pixel42","pixel43","pixel44","pixel45","pixel46","pixel47","pixel48","pixel49"
"45328","Sneaker",0,0,0,0,0,0,0,0,0,0.1875,0.0625,19.8125,0.25,0.125,0,0.0625,5.375,105.5,115.125,0.4375,58.125,24.875,55.8125,130.5,183.375,196.8125,189.8125,157.5,112.75,169.3125,192.125,202.5,202.375,195,162.75,0,5.5,22.5,17,13.625,21.375,14.9375,0,0,0,0,0,0,0
"32925","Sandal",0,0,0.25,0.75,4.875,27.0625,36.375,0,0,0.6875,130.1875,147.625,199.5,101.8125,0,0.0625,51.25,140.3125,123.25,159,167.1875,0.0625,1.125,59.25,96.875,12.1875,103,123.0625,14.875,85.0625,58.125,154.8125,98.625,4.6875,79.25,130.8125,188.75,199.8125,146.25,3.5,5.4375,56.4375,1.5625,46.375,73.375,26.5,0.3125,6.4375,18.375
"11640","Trouser",0,0,113.3125,158.1875,74.75,0,0,0,0,115.875,174.5625,88.75,0,0,0,0,102.3125,154.6875,93.0625,0,0,0,0,103,107.5625,68.875,0,0,0,0,106.4375,71.5,82.0625,0,0,0,0,136.8125,44,133.9375,0,0,0,0,108.1875,17,108.375,0,0
"42128","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.1875,13.125,89.625,99.4375,37.5625,60.1875,73.875,98.375,162.375,158.0625,132.5,133.4375,65.75,86.1875,119.6875,106,103.0625,102.75,137.6875,86.3125,0.5,14.9375,31.4375,27.5,29,23.875,9.0625,0,0,0,0,0,0,0
"47699","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,104.8125,44.5625,61.0625,74.875,37,72.875,146.625,192.25,209,213.0625,128.875,90.875,120.4375,116.0625,141,70.5,45.8125,68.25,0.125,6.8125,16.1875,13.9375,11,15.4375,4.6875,0,0,0,0,0,0,0
"30325","Sandal",0,0,0.125,0,0,6.25,0,0,0,3.0625,45.875,39.6875,46.125,0.375,0.125,0.5,76,6.375,47.5625,30.625,44,0.4375,59.125,47.125,57.375,78.375,137.625,117.25,2.1875,59.6875,27.125,93.5625,132.25,129.125,97.1875,106.5,114.375,132.8125,130.125,128.625,126.625,81.375,0.4375,24.5625,36,30.3125,31.5,35.5625,18.6875
"47863","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.1875,14.8125,97.6875,102.5625,2.3125,30.5,69.0625,108.5625,190.6875,199.5,214.8125,213.3125,179.1875,46.3125,93.4375,104.5625,105.5,98.8125,94.6875,68.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58504","Ankle boot",0,0,0,0,0,0,0,0,0,0.0625,132.6875,212.9375,200.1875,83.3125,0,0,0.4375,186.375,226.375,232.625,150.1875,0,0.0625,66.25,220.4375,228.25,228.1875,206.4375,61.4375,105.375,205.25,225.75,228.3125,177.25,150.125,141.875,208.75,217.3125,208.0625,43.375,85.125,115.625,0,12.875,33.625,14.5625,0,7.5,7.5
"20765","Dress",0,20.125,146.75,167.1875,149,26.8125,0,0,23.75,172.6875,194,172.625,17.375,0,0,0.5625,114.5625,199.0625,121.625,0.4375,0,0,0.375,120.6875,206.125,127.0625,0.375,0,0,0,149.875,199.625,152.5625,0.1875,0,0,0,151.75,199.0625,154.9375,0.25,0,0,0.1875,104.8125,192.1875,115.25,0,0
"23356","Dress",0,0.4375,102.8125,119,106.875,27.3125,0,0,28.8125,128.25,114.6875,113.5625,65.75,0,0,17.125,99.25,123.9375,104.625,26.25,0,0,0,104.5,119.875,122.1875,4.125,0,0,0.1875,132.25,125.1875,136.4375,25.8125,0,0,11.8125,144.4375,129.1875,147.875,45.9375,0,0,23.5,114.25,131.4375,143,44.4375,0
"50907","Bag",0,0,0,0,0,0,0,0,33.4375,83.875,84.3125,86.6875,62.4375,0,0.5625,140.5,205.4375,206,208.0625,201.25,23.25,40.125,219.0625,212.1875,213.375,212.5625,214.4375,134.5625,121.375,177.375,221.1875,203.5625,219.5625,215.3125,196.6875,80.25,148.1875,138.5,182.6875,184.125,182.9375,144.125,0,0,0,0,0,0,0
"56815","Ankle boot",0,0,0,0,0,0,0,0,0,0,37.875,74.875,61.875,32.25,0,0,0,78.0625,176.125,191.8125,32.75,0.6875,0.125,35.875,156.5625,180,188.625,76.5625,95.3125,149.8125,151.9375,171.5,197.5,205.3125,135.8125,21.9375,77.3125,125.8125,146.0625,156.1875,139.375,89.4375,0,0,0,0,0,0,0
"4667","T-shirt/top",0.125,79.25,187.5,180.6875,188.125,76,0,0,190.625,205.0625,204.375,204.4375,194,0,10.4375,132.0625,210.6875,201.25,207.9375,123.875,13.25,0,0.5625,214.125,205.375,209.1875,1.75,0,0,18.375,210.6875,208.125,212.875,36.5625,0,0,51.0625,209.375,207.9375,210.875,63.75,0,0,41.375,151.1875,151.4375,149.625,48.3125,0
"51739","Bag",0,0.0625,7.9375,94.0625,26.0625,0,0,0,0.8125,93.5,59.6875,116.1875,0.875,0,0,50.125,191.1875,153.0625,181.0625,62.125,0,0,108.125,190.0625,215.5,218.25,131.0625,0,0,119.1875,196,218.5625,223.6875,159.5,0,0,139.375,216.25,219.125,223.375,200.6875,0,0,140.5,200.625,199.9375,205.125,201.1875,0
"8993","Trouser",0,0,93.125,168.0625,124.125,0,0,0,0,113.5625,184.3125,144,0,0,0,0,124.0625,111.625,148.5625,0,0,0,0,143.875,4.6875,145.25,0,0,0,0,138.9375,3.375,139.8125,0,0,0,0,124.8125,27.75,149.1875,0,0,0,0,84.3125,52.875,131.9375,0,0
"46966","Sneaker",0,0,0,0,0,0,0,0,0,0,2.5625,151.4375,133.4375,36.9375,0.0625,0,0.125,43.125,224.3125,230.25,209.1875,0.5625,0.875,40.625,164.375,220.5,220.25,172.9375,88.375,167.8125,190.875,207.5,214.875,222.625,196.4375,12.8125,47.4375,88.875,107.5,103.9375,89.25,58.875,0,0,0,0,0,0,0
"54211","Ankle boot",0,0,0,0,0,0,0,0,0,0,0.4375,34.8125,6.0625,46.125,0,0,0.0625,50.375,217.5625,228.75,107.875,0.5,1.25,37.375,179.625,223.6875,226.3125,147.0625,71.375,136.875,169.625,219,218.125,199.375,135.5,7.8125,12.625,34.9375,15.125,7.875,12.75,12.5,0,0,0,0,0,0,0
"32754","Sandal",0,0,0,0,0,0,0,0,0,0.8125,99.125,112.5,53.6875,19.875,0,0,0.875,35.75,35.4375,128.5625,84.5625,0,24.375,96.875,87.0625,46.75,66.8125,94.375,27.5,121.75,142.9375,141.0625,160.9375,55.25,63.625,60.375,80.1875,57.5625,150.5,64.125,0.375,0.25,0,6.875,17.0625,12.5625,0.125,0,0
"52475","Bag",0,57.4375,82.125,79.0625,87.3125,69.25,0,0,26.75,209.1875,226.875,227.125,233.8125,8.25,0,62.6875,236.125,229.6875,229.6875,236.375,41.0625,0,95.75,225.8125,228.4375,239.25,203.3125,10.375,0,115.25,41.875,6.875,0.4375,0.0625,0,0,125.875,44.625,0,0,0,0,0,129.1875,54.125,0,0,0,0
"44553","Sneaker",0,0,0,0,0,0,0,0,0,0.25,8.625,0,0.25,0.25,0,0,1.8125,80,49.875,6.8125,37.625,0.125,5.625,65.875,96.0625,115.75,118.0625,98.5,54.125,83.8125,109.8125,135.9375,159.4375,164.5625,133.1875,15.5625,52.5625,76.3125,78.625,76.25,76.0625,40.5,0,0,0,0,0,0,0
"51289","Bag",0,0,0,0,0,0,0,0.1875,10.125,39.125,38.375,32.8125,10.1875,0.125,31.0625,178,176.125,185.1875,185.375,186.1875,65.4375,117,199.375,196.6875,198.5,194.875,189.625,170.25,53.8125,198.5,200.8125,197.75,194,189.125,101.125,8.125,46.9375,45.3125,45.375,45.875,45.625,14.875,0,0,0,0,0,0,0
"44926","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,15.875,34.9375,0.5625,0.375,31.5625,70.1875,137.1875,189.625,198.25,150,143.75,42.9375,97.1875,137.875,135.4375,128.4375,118.125,96.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46601","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4375,82.75,62.8125,17.1875,54.375,27.25,61.875,101.25,165.1875,148.5625,131.6875,139.3125,49.5,69,60.5,101.875,105.1875,103.5,90.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15634","Pullover",0.125,41.3125,126,128.75,128.4375,56.4375,0.0625,8.9375,114.5,101.0625,107.125,107.625,111.75,27.875,27.625,108.5,97.875,67.3125,113.6875,142.125,43.3125,30.5,102,104.25,100.3125,95.4375,116.9375,48.625,35.6875,99.25,80.625,78.5,139.1875,92.375,55.875,41.375,75.8125,93.625,99,91,101.1875,64.875,36.3125,66.75,110.0625,113.6875,112,76.5,58.0625
"13617","Pullover",0,108.6875,151.0625,120.5625,145.1875,106,0,0,160.375,153.75,158,153.6875,170.75,0,0,181.0625,158.3125,160.8125,158.8125,186.5625,0,6.6875,169.5,162.875,164.6875,164.8125,162.5625,13,34.9375,131.3125,169.875,165.25,167.8125,132.8125,37.5,37.875,136.5,167.25,172.5625,177.5625,109.125,37.75,8.5625,28.625,141.375,177.3125,119,22.125,8.6875
"54418","Ankle boot",0,0,0,0,0,0,10.1875,0,0,0.0625,0.3125,53,51.0625,58.75,0,0,0,19.25,173.1875,188.5625,70.75,0.25,0,0.5625,115.75,202.4375,209.4375,95.1875,12.125,36.5625,96.5,179.75,184.6875,207.125,149,102.4375,165.125,170.3125,190.125,206.875,197.4375,171.75,0.3125,33.9375,65.5,58.875,16.625,46.5,45.25
"14698","Pullover",0,0.3125,111.6875,171.4375,92.4375,0.3125,0,0,101.625,183.8125,186.625,181.125,73.8125,0,0,142.9375,163.25,172.9375,167.25,113.9375,0,0,144.125,140.75,181.9375,120.875,161.125,0,0,152.125,168.6875,186.125,150,159.5,0,0,123.9375,200.625,192.9375,199.75,137.6875,0,0,85.375,0.875,0.5,1.3125,86.5,0
"35434","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.5625,1.0625,67.625,90.875,39.625,22.6875,72.5625,114.8125,43.5,57.3125,89.75,56.625,53.8125,58,51.5,74.8125,56.875,80.1875,72.3125,4.5625,17.4375,19.3125,19.4375,21.5625,23.125,20.3125,0,0,0,0,0,0,0
"18537","Dress",0,0.25,127.5,142.3125,97.75,0.1875,0,0,0.3125,135.1875,205.8125,117.75,0.3125,0,0,0.0625,162.75,209.8125,149.875,0,0,0,0,205.125,204.0625,186.625,0,0,0,0.1875,221.875,205.5,201.375,0,0,0,7.3125,222.5,206.625,214.875,1.6875,0,0,11.5,181.1875,170.3125,168.8125,8.875,0
"42407","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.375,71.5,84.5,47.75,34.5,46.25,38.0625,80.1875,78.75,90.8125,106.375,107.3125,79.9375,130.4375,126.375,123.25,102.5625,113.125,92.5625,0,7.3125,30,34.25,37.5,25.125,7.4375,0,0,0,0,0,0,0
"42032","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.1875,30.9375,58.4375,0.4375,10.75,52.875,84.4375,138.125,189.3125,198,179.8125,164.3125,16.625,51.4375,64.1875,68.625,67.4375,69.625,66.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37082","Shirt",0.0625,7.8125,89.0625,174.0625,61,4.4375,0,0.75,103.1875,137.5625,172.125,143.625,73,0.375,0,141.5,159.3125,166.5625,176.0625,130.25,0.8125,0,166.6875,149.6875,170.5625,165.875,182.125,0.25,1.4375,186,158.5,181.125,168.625,190.5625,19,16.375,195.875,183.8125,186.4375,198.1875,174.25,48.75,21.0625,147.4375,134.9375,158.375,141.75,100.4375,50.875
"45125","Sneaker",0,0,0.125,28.25,7.5625,32.0625,19.9375,0,0,1.5,221.4375,206.25,212.75,146.375,0,0,19.5625,218.375,221.875,218.25,186.375,0,0.125,140.875,197,155.0625,214.6875,162.6875,18.4375,114.125,208.75,203.5,208.375,220.375,105.75,159.3125,213.0625,212.625,231.125,196.6875,108.125,13.5,10.3125,70.3125,85.75,68.1875,20.4375,2.9375,0.4375
"25270","Coat",0,0.25,79.3125,128.0625,70.6875,0.3125,0,0,30.3125,114.1875,139.4375,96.25,21.375,0,0,64.5625,152.1875,127,101.375,39.4375,0,0,82.25,178,137.1875,125.8125,58,0,0,101.3125,174.4375,150.375,126.6875,71.3125,0,0,116.1875,188.8125,164.5,137,90,0,0,59.6875,123.25,156.3125,108.375,52.8125,0
"43161","Sneaker",0,0,0,0,0,0,0,0,0,0.25,0.3125,9.6875,0.125,14.4375,0,0,6.5625,125.0625,64.875,16.5,88.8125,27.25,77.6875,173.4375,169.3125,177.5625,188.8125,175.25,97.6875,124.8125,109.25,88.375,52.1875,37.4375,45.375,0,9.5625,19.375,22.25,7.0625,5.5625,3.1875,0,0,0,0,0,0,0
"3275","T-shirt/top",0,76.75,161.3125,184.3125,160.3125,75.4375,0,3,181.3125,157.25,143.25,158.5625,175.4375,4.75,14.6875,124,140.0625,121.4375,139.5,111.875,15.5,0,13.5625,174.4375,168.25,171.375,24.125,0.0625,0.125,15.875,180.5,174.5625,172.75,23.875,0,0,21.25,182.75,177,175,31.5,0,0.0625,28.625,169.1875,172.375,168.9375,36.125,0
"51324","Bag",0,0,0.4375,38.25,18.125,0,0,0.25,0.4375,80.5,43.9375,64.125,41.875,0.125,0.5625,112.8125,198.9375,170.3125,171.75,191.0625,61.9375,80.25,217.25,219.4375,204.625,205.875,213.9375,179,193.875,223.625,231,229.4375,228.125,225.5625,195.8125,175.25,230.25,232.8125,233.75,228.9375,228.1875,189.25,51.5625,88.625,105.1875,95.4375,63.0625,63,45.125
"13534","Pullover",0,9.375,91.5625,188.1875,108.9375,15.25,0,0,112.8125,227.875,226.9375,228.4375,152.6875,0,0,136.3125,233.4375,229.25,230.5625,181.125,0,0,167.0625,215.5625,231.0625,221.25,183,0,0,173.75,191.0625,231,221.8125,177.9375,0,0,150.625,185.0625,233.5,239.1875,158.875,0,0,79.875,6.125,6.875,9.5,80.25,0
"23957","Dress",0,0,117.5625,222.875,152.375,20.125,0,0,29.4375,226.625,225.875,225.25,111.75,0,0,0.1875,100.3125,226.125,182.5,0.5625,0,0,0.4375,135.125,229.625,224.8125,0.875,0,0,0.5625,187.9375,230.6875,236.875,43,0,0,4.9375,237.25,231.5,236.25,84,0,0,35.0625,214.25,225.375,225.375,98.0625,0
"27725","Coat",0,0.375,21.25,59.5625,18.9375,4.4375,0,0,68.75,155,153,157.6875,107.25,0.0625,0,110.0625,182.4375,165.9375,170.75,154.75,1.4375,0,142.9375,179.8125,172.8125,165.0625,185.125,5.5,0,161.3125,162.4375,181.125,178.8125,165.25,28.6875,0,158.3125,133.375,146.625,147.875,151.4375,30.6875,0,127.375,0.75,0.75,0.6875,96.625,19.3125
"8319","Trouser",0,0,94.3125,171.3125,127.5625,0,0,0,0,115.625,197.1875,143.3125,0,0,0,0,91.5,148.9375,108.4375,0,0,0,0,69.8125,108.375,80.9375,0,0,0,0,58.375,114.75,88.5625,0,0,0,0,58.625,133,105.125,0,0,0,0,37.6875,113.625,83.25,0,0
"27576","Coat",0,0,125.8125,194.5,140.5625,0.0625,0,0,64.625,181,206.625,190.0625,69.8125,0,0,85.9375,159.0625,175.0625,171.875,101.1875,0,0,103.875,165,171.6875,173.3125,128.0625,0,0,109.8125,177.375,173.75,185,139.625,0,0,118.75,175.75,182.875,185.9375,135.375,0,0,25.125,140.75,184.0625,171,32.0625,0
"59123","Ankle boot",0,0,0,0.0625,0.125,0.125,0.0625,0,0,0,4.875,84.6875,159,77.0625,0,0,1.25,156.125,233.9375,244.125,173.6875,0,0,30.4375,227,233.0625,238.8125,203.25,1.1875,17.125,155.375,225.5,231.5625,180.3125,198,114.25,221.125,227.0625,237.625,81.625,112.5625,199.3125,0,1.3125,25.3125,19,0.0625,8.125,19.375
"25636","Coat",0,4.875,105.3125,134.5625,132.125,0.9375,0,0.1875,34.1875,29.75,90.75,23.1875,4.3125,0,0,83.9375,65.75,54.1875,10.875,56.25,0,0,215.8125,186.625,140.5,174.5,240.6875,2.8125,0,231.3125,234.1875,227.625,225.3125,230.5625,27.0625,0,228.6875,236.4375,228.3125,232.25,201.375,29.875,0,158.75,96.6875,114.0625,104.75,133.625,9.125
"14846","Pullover",0,32,119.125,134.3125,126.75,50.9375,0.1875,0,92,148.625,151.0625,146.5625,124.125,0,0,130.1875,128.8125,153.875,141.9375,148.875,0,0,162.0625,111.0625,156.0625,140.0625,143.0625,20.875,0,141.25,143.5,157.6875,163.4375,122.75,28.5,0,126.9375,164.875,157.25,159.4375,138.4375,26.3125,0,111.4375,4.875,0.5625,0.625,78.9375,26.625
"45054","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6875,69.125,75.5625,63.1875,61.3125,9.125,31.4375,70.6875,120.6875,103.5625,70.9375,67.25,43.5625,51.9375,61.25,63.5,63.5625,124,116.125,0.4375,6.875,8.0625,5.5625,17.9375,25,22.5,0,0,0,0,0,0,0
"26702","Coat",0,0.4375,92.9375,159.75,164.625,0.5,0,0,28.5625,179.5,196.1875,166,75.375,0,0,85.3125,176.25,160.4375,135.6875,129.4375,0,0,98.5,195.4375,168.0625,145.8125,149.875,0,0,112.6875,195.1875,179.4375,146.1875,156.875,0,0,124.1875,192.3125,184.0625,154.0625,160.875,0,0,91.125,151.75,160.5625,142.8125,131.3125,0
"16245","Pullover",0,2.875,58.25,159.625,93.75,16.9375,0,0,60.5,149.5625,137.5,141.75,118.3125,0,0,85.4375,179.0625,139.1875,156.5625,155.1875,0,0,102.5,162.25,142.1875,145.625,172.5625,0,0,113.875,141.75,142.375,145.6875,157.5,0,0,120.0625,110.9375,145.9375,156.625,132.125,0,0,102.1875,33,42.4375,48.0625,104.1875,0
"35688","Sandal",0,0,0,0,0,0,0,0,0,0,3.5625,77.1875,93.0625,81.375,0,0,0,2.25,48.1875,89.75,144.5,0,0.375,0,0,0.5625,59.9375,194.8125,0.5625,79.9375,1.1875,11.4375,90,138.625,98,79.5625,173.1875,106.25,87.4375,5,69,70.3125,0,0,0,0,0,0,0
"40750","Shirt",0,3,25.9375,14.125,19.4375,0,0,0.375,176.6875,224.25,224.375,223.6875,144.8125,0.6875,28.4375,225.75,217.75,216.5625,216.8125,224.5625,18.0625,93.3125,230.0625,220.25,220.625,219.125,233.0625,83.8125,163.1875,235.375,220,221.9375,220.25,240.5625,152.125,134.9375,194.4375,219,220.75,219.625,214.625,135.9375,0.375,18.875,68.875,92.875,78.0625,20.4375,0.6875
"25693","Coat",0.125,17.8125,98.5,206.5625,95.5,17.9375,0,0,130.1875,161.25,135.375,127.75,110.9375,0.25,0.875,189.75,163.9375,151.9375,148,173.1875,7.4375,24.875,203.4375,172.8125,167.8125,161.3125,181.875,15,41.8125,190.6875,162.0625,164.3125,149.5,185.375,30.875,31.9375,150.0625,154.875,135.6875,166.1875,144.5625,40.5625,7.0625,125.625,1.1875,1.5,0.6875,117.375,15.4375
"57689","Ankle boot",0,0,0,0,0,0,0,0,0,0,19.0625,202.1875,207.9375,138.5625,0,0,0.25,70.8125,212.125,216.875,104.9375,0.375,0.5,21.875,169.8125,207.5,216.125,136.1875,88.8125,136.4375,177.8125,203.125,219.375,225.75,180.375,107,194,218.5625,219.25,187.8125,218.1875,182.5,0.625,0,17.875,16,8.125,21.1875,15.5
"16047","Pullover",0.1875,53.5625,149.8125,176.125,164.3125,79.75,0.125,0,159.375,167.5625,142.125,150.8125,200.375,4.5625,0,186.125,163.625,162.3125,150.4375,210.4375,32.875,0,201.4375,194.25,201.75,200.5625,179.875,54.1875,8.6875,177.125,206.6875,206.125,207.3125,150.8125,65.75,25.6875,145.4375,196.875,212.4375,212.8125,128.125,77.5625,24.6875,107.125,36.625,50.6875,42.625,56.3125,76.9375
"19074","Dress",0,1.25,135.8125,127.4375,126.1875,1.0625,0,0,1.1875,159.25,176.75,140.5625,0.4375,0,0,0.1875,144.1875,175.8125,113.125,1.4375,0,0,0.5625,159.875,176.0625,148.25,0.8125,0,0,26.125,194.75,183.4375,188.8125,16.5,0,0,84.5625,190.4375,190.9375,187.375,73.4375,0,0,98.875,183.6875,188.6875,185.875,98.0625,0
"25149","Coat",0,0.1875,138.3125,208.875,131.4375,0.125,0,0,55.75,191.8125,200.3125,190.875,62.75,0,0,118.4375,181.625,183.9375,183.25,136.1875,0,0,147.4375,190.1875,184.5,195.875,157.1875,0,0,168.9375,184.875,188.6875,189.5625,177.75,0,0,170.8125,185,197.125,188.5625,179.4375,0,0,126.375,48.5625,67.25,48.875,140.625,0
"8020","Trouser",0,0,100,174.875,158.875,0,0,0,0,138.8125,224.25,211.125,0,0,0,0,124.125,165.5625,205.375,0,0,0,0,115.0625,134.4375,198.75,0,0,0,0,113.625,120.25,198.375,0,0,0,0,93.25,106.25,174.25,0,0,0,0,62.8125,82.125,141.75,0,0
"30147","Sandal",0,0,0,0,0,0,0,0,0,0,16.6875,4.125,36.375,40,0,0,2.6875,107.375,119.875,36.875,44.5625,0,0.1875,0,11.125,136.4375,116.75,150.625,0.3125,60.0625,32.75,40.5,69.625,36.25,149,53.3125,97.3125,87.75,64.4375,0.25,24.3125,107.3125,0,0,0,0,0,0,0
"45800","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0625,127.4375,67,0.8125,22.125,0.9375,48.4375,143.0625,147.125,213.75,196.6875,164.6875,82.8125,121.9375,98.0625,130.5,132.875,132.0625,105.5,2.25,5.1875,7,6.625,6.125,6.8125,4.375,0,0,0,0,0,0,0
"20355","Dress",0,0,109.9375,146.625,151.5625,0,0,0,0,143.5,199.5625,182.0625,12.125,0,0,0,63.875,213.625,118.625,0.1875,0,0,0,107.6875,215.875,159.6875,0,0,0,0,130.25,218.625,174,0,0,0,0,135.5625,223.875,194.4375,0,0,0,0,93.5625,219.3125,160,0,0
"4260","T-shirt/top",0,49.125,173.0625,179.125,153.9375,29.75,0,0,86.6875,219.3125,219.375,220,53.0625,0,0,61.1875,222.3125,220.875,223.5,27.4375,0,0,51.25,224.8125,223.0625,223.125,4.5,0,0,65,225.125,224.0625,226.9375,16.6875,0,0,94.9375,224.8125,225.3125,225.4375,61.3125,0,0,97.4375,205,209.5,206.625,75.9375,0
"47112","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.625,54.9375,68.8125,19.0625,50.0625,26.375,37.9375,59.5625,99.4375,104.6875,115.25,141.75,40.6875,54.5625,65.4375,66.4375,63.8125,67.25,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55912","Ankle boot",0,0,0,0,0,0,0,0,0,0,25.6875,67.3125,59.9375,53.25,0,0.0625,0.375,111.625,215.375,219.6875,77.75,0.25,0.25,39.8125,185.6875,214,215.125,100.0625,120.75,146.375,152.3125,209.4375,216.1875,194.5,146.25,42.125,108.25,119.25,106.75,107.75,123.125,75.3125,0,0,0,0,0,0,0
"38944","Shirt",0,19.125,48.6875,172.625,93.0625,29.5,0,0,41.75,34.5625,90.1875,24.125,43.8125,7.125,0,56,43,48.6875,41.875,62.3125,7.5,0,6.75,52.625,60.5,46,25.25,0,0,9.0625,55.375,66.875,53.1875,23.875,0,0,13.0625,60,67.6875,58.75,30.1875,0,0,12.5,73.25,78.875,57.1875,39.9375,0
"18620","Dress",0,0,3.0625,121.375,32,0,0,0,0,4.75,134.875,44.25,0,0,0,0,10,157.875,56.125,0,0,0,0,35.125,169.25,69.75,0,0,0,0,53.9375,184.5,94.6875,0,0,0,0,70.8125,207.875,120.8125,0,0,0,0,60,194.625,127.9375,0,0
"57903","Ankle boot",0,0,0.4375,120.9375,201.375,189.1875,42.4375,0,0,0.125,150.625,235.0625,236.8125,20.125,0,0,0.625,180.25,230.875,231.9375,85.625,0,0,4.0625,221.9375,229.625,223.625,146.1875,0,0,66.1875,225.5625,231.6875,168.8125,110.25,18.4375,80.25,186.0625,221.5,193.75,5.3125,50.875,66.8125,145.5625,176.1875,193.5,64.4375,11.5625,37.375
"57208","Ankle boot",0,0,0,0,0,0,0,0,0,0.5625,150.75,200.5,195,93.75,0,0,0.3125,133.5625,191.5625,194.0625,97.875,0.4375,0.6875,9.9375,172.5625,194.5,210.25,104.6875,56.25,97,153.875,195.3125,202.5,218.3125,136.875,103.3125,190.5,202.3125,213.875,185.125,214.5625,153.9375,0.3125,4.625,18.125,4.375,11.875,22.8125,6.375
"22274","Dress",0,0,3.5,157.4375,44.6875,0,0,0,0,0,184.75,44.5625,0,0,0,0,29.625,181.3125,69.6875,0,0,0,0,42.75,178.875,75.4375,0,0,0,0,23.5,194.125,65,0,0,0,0,10.9375,214.1875,58.4375,0,0,0,0,1.4375,207.6875,48.0625,0,0
"54841","Ankle boot",0,0,0,0,0,0,0,0,0,0,1.1875,81.5,95.5625,76.9375,0,0,0,46.6875,183.25,191.5625,95.125,0.0625,0,2.875,136.1875,197.875,203.5,115.5625,18.25,39.25,119.875,173.125,183.3125,193.0625,165,113.9375,169.3125,180.8125,183.1875,166.8125,208.125,168.75,0,0,14.1875,5.3125,4.8125,10.9375,6.25
"10974","Trouser",0,0,64.625,216.25,152.0625,0,0,0,0,102.9375,218.9375,198.3125,0,0,0,0,105.4375,190.4375,208.75,0,0,0,0,93.625,135.375,193.9375,0,0,0,0,86.1875,109.75,178.6875,0,0,0,0,97.9375,80.4375,170.5,0,0,0,0,76.375,64.25,137.1875,0,0
"41546","Shirt",0,2.8125,102.75,195.875,61.3125,0.375,0,0,106.125,179.875,181.25,181.5625,68.125,0,0,154.875,175.25,174.25,181.4375,115.3125,0,0,160.6875,177.4375,177.25,159.0625,143.625,0,0,162.375,172.3125,176.6875,143.875,159.625,0,0,137.875,167.8125,181.25,169.25,130.1875,0,0,112.875,85.8125,103.875,92.5625,110.1875,0
"8215","Trouser",0,42.9375,48.5625,169.6875,54.125,33.8125,0,0,46.5,100.8125,197.4375,110.375,36.3125,0,0,51.5625,113.8125,202.375,127.75,41.75,0,0,56.625,103.375,198.3125,99.8125,46.3125,0,0,63.75,104.9375,152.75,85,56.875,0,0,50.8125,117.8125,150.875,61.75,42.25,0,0,29.8125,79.125,87.75,31.4375,29.6875,0
"28104","Coat",0.25,38,146.3125,174.6875,131.4375,22.6875,0,0,159.6875,188.5,185.75,182.3125,125.9375,0.375,3.5625,194.6875,192.0625,187,183.25,177.75,0,24.5,202.8125,185.5625,186.0625,187.875,203.25,7.6875,42.0625,202.5625,183.9375,187.125,188.75,204.9375,36.0625,48.8125,185.5625,174.5,161.375,164.75,190.0625,48.5,42.125,126.25,0.5625,1.75,1.375,136.9375,48.0625
"10151","Trouser",0,0,124.9375,180.625,159.6875,0,0,0,0,152.5,196.375,196.3125,0,0,0,0,121.25,166,172.625,0,0,0,0,82.8125,163.1875,125,0,0,0,0,81.6875,141.5625,115.3125,0,0,0,0,64.0625,149.6875,98.6875,0,0,0,0,28,143,48,0,0
"29676","Coat",0,31.3125,145.8125,138.5,122.625,33.8125,0,0,45.125,95.5625,80.0625,90.1875,43.625,0,0,62.25,77.0625,75.6875,75.25,59.75,0,0,93,96.4375,95.25,104.5625,91.3125,0,0,107.0625,76.25,99.4375,87.4375,106.0625,0,0,111,79.1875,115.3125,90.6875,116.75,0,0,102.875,35.5625,48.6875,43.0625,117.75,0
