"","label","pixel1","pixel2","pixel3","pixel4","pixel5","pixel6","pixel7","pixel8","pixel9","pixel10","pixel11","pixel12","pixel13","pixel14","pixel15","pixel16","pixel17","pixel18","pixel19","pixel20","pixel21","pixel22","pixel23","pixel24","pixel25","pixel26","pixel27","pixel28","pixel29","pixel30","pixel31","pixel32","pixel33","pixel34","pixel35","pixel36","pixel37","pixel38","pixel39","pixel40","pixel41","pixel42","pixel43","pixel44","pixel45","pixel46","pixel47","pixel48","pixel49"
"50510","Bag",0.5,98.5625,124.4375,126.3125,128.0625,109.25,2.25,39.75,210.9375,216.375,212.0625,208.8125,222.8125,25.75,99.75,225.625,224.3125,225.6875,227.125,221.0625,75.9375,117,218.375,226.4375,231.25,233,232.6875,77,105.875,222.0625,229.75,232.25,232.875,235.375,82.25,118.25,233.1875,235.1875,232.5,231.5625,234.25,150.375,95,197.375,207.75,130.625,134.9375,122.875,59.5625
"25681","Coat",0,0.0625,86.6875,208.5,105.9375,0,0,0,0,232.125,230.75,233.6875,26.6875,0,0,7.125,245,237.4375,239.1875,57.75,0,0,32.8125,237.875,234.9375,234.6875,70.75,0,0,19.3125,192.25,234.625,201,42.625,0,0,0.5,155,234.5625,174.6875,0.1875,0,0,0.625,128.6875,214.5625,144,0.4375,0
"50053","Bag",0,0,0,0,0,0,0,103,102,95.625,93,96.875,100.375,82.125,110.75,159.9375,160,170.75,170.0625,155.25,132.5625,98.1875,142.75,152.625,158.6875,163.0625,148.125,86,98.6875,125.3125,130.4375,134.6875,142.3125,173.5625,97.75,77.0625,96.625,107.25,116.3125,118.5625,124.0625,81.75,0,0,0,0,0,0,0
"42596","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,13.6875,87.6875,50.5,0.125,40.3125,46.875,97.125,170.8125,66.4375,146.3125,148.875,151.625,21.9375,47.3125,46.875,38.25,48.3125,48.375,41.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40663","Shirt",0,0.25,45.25,153.75,28.9375,0.5625,0,0,43.9375,74.1875,87.875,69.1875,41.6875,0,0,62.25,75.625,72.6875,66.6875,63.9375,0,0,85.625,84.3125,76.25,78.4375,87.0625,0,0,103,74.375,75.1875,69.875,103.125,0,0,95.1875,62.5,76.875,61,95.125,0,0,81.1875,52.9375,75.1875,49.125,80.8125,0
"12414","Pullover",0,63.4375,165.9375,161.75,165.625,51.625,0,0,171.8125,217.25,216.375,218.25,162.9375,0,0,191.5,220.3125,218.8125,222.875,180.8125,0,0,183.5,209.3125,219.5,207.8125,180.0625,0,0,161.5,215.125,219.625,209.1875,168.9375,0,0,155.25,223.0625,220.125,214.6875,156.0625,0,0,123.5,105.9375,103.125,103.5,121.6875,0
"31665","Sandal",0,0,0,0,0,0,0,0,0,0,1.4375,0.25,0,15.4375,0,0.5,35.6875,173.75,123.6875,127.9375,45.0625,44.625,125.8125,98.75,71.75,217.75,105.0625,79.5,107.0625,173.5625,188.875,188.8125,193.0625,197.625,164.4375,0,0,0,0,0,0,0.5625,0,0,0,0,0,0,0
"59797","Ankle boot",0,0,0,0,0,0,0,0,0,0.375,70.0625,178,195.4375,155.4375,0,0,0.8125,125.0625,218.3125,222.8125,160.25,0.0625,0.125,39.9375,198.5625,220.8125,217.9375,189.5625,13.375,70.5625,173.4375,203.25,209.1875,210,200.6875,121.6875,177.5625,206,181.0625,61.625,102.5,193.25,0.125,0,0,0.1875,0.1875,4.4375,7.125
"46276","Sneaker",0,0,0,0,0,0,0,0,0,0,0.5,60.9375,7.6875,0.4375,0,0,0,11.4375,207.6875,228.375,57.8125,0.3125,0.5625,0.375,122.75,218.4375,230.3125,83.5625,69.625,135.75,187.5625,220.25,228.8125,234.5625,172.3125,104.75,177.125,198.9375,209.1875,212.125,196.125,141.8125,0,0,0,0,0,0,0
"32041","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,2.5625,2.0625,57.875,70.875,73.0625,70.375,4.5,76.0625,60.625,84.125,134.0625,115.125,32.1875,53.375,79.5,107.375,90.1875,108.5,104.875,80.3125,0.0625,1.4375,8.875,3,5.25,8.4375,2.3125,0,0,0,0,0,0,0
"2227","T-shirt/top",0.25,54.1875,126.875,183.1875,151.5,78,1.6875,7.375,208.5,179,185.1875,175.4375,196.25,62,26.0625,174.75,201,197.125,198.875,195.6875,68.875,0,39.4375,207.75,203.625,205.625,93.3125,0.125,0,34.625,209.875,207.5,207.1875,81.375,0.0625,0,48.9375,213.8125,210.5,209.375,89.6875,0,0.0625,45.75,200.375,197.4375,193.5,83.875,0.1875
"29530","Coat",0,2.3125,91.3125,206.4375,68.75,0.0625,0,0,116.0625,191.125,190.125,192.4375,102.25,0,0,162.5,190.9375,180.875,196.375,154.5625,0,0,185.5625,185.875,180.25,193.6875,182.8125,0,0,187.125,173.125,179.125,177.5,181.5,0,0,139.875,56,57.125,46.8125,145.8125,0,0,99.5625,0.6875,0,0.5625,102.3125,0
"47921","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.875,21.375,29.3125,0,38.25,2.125,28.5625,50.6875,95.8125,132.125,130.375,93.6875,44,72.5625,76.5,79,78.75,73.1875,58.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9417","Trouser",0,0,134.0625,209.875,131.9375,0,0,0,0,157.375,226.5625,157.125,0,0,0,0,145.5,225.6875,138,0,0,0,0,110.75,210.9375,108.875,0,0,0,0,81.8125,176.75,70.125,0,0,0,0,67.9375,171.125,49.75,0,0,0,0,58,159.0625,46.3125,0,0
"5884","T-shirt/top",0,26.4375,141.125,118.8125,139.25,48.1875,0,0,93.6875,208.1875,207.125,204.6875,133.25,0,0,115.9375,169,218.375,188.0625,147.3125,0,0,144.0625,143.1875,219.6875,191.375,148.3125,0,0,130.625,182.4375,221.125,229.1875,154.125,0,0,112.125,166.125,221.75,187.875,145.5625,0,0,1.4375,3.5,163.9375,20.125,0.0625,0
"5290","T-shirt/top",0,68.3125,162.5,201.75,155.5,61.625,0,4.5,224.0625,227.625,227.125,226.375,217.3125,7.3125,31.1875,222.8125,229.875,225.375,223.625,219.9375,33.625,0,4.5625,229.625,223.0625,224.75,27.4375,0.0625,0,6,226.5625,221.25,224.625,30.5625,0,0,10.3125,226.1875,221.75,224.5625,44.0625,0,0,11.9375,216.375,223.25,221,46.4375,0
"27225","Coat",0,0.0625,59,173.5,102.8125,4.875,0,0,0.125,147.5,165.375,139.9375,43.1875,0,0,7.125,166.375,186.4375,155.75,69.6875,0,0,32.4375,165.5625,191.1875,163.5,85.25,0,0,52.875,167.25,192.9375,165,108.5,0,0,52.4375,100.5,14.25,63.875,100.625,0,0,36.0625,62.75,0.25,19,76,0
"42576","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,66.625,156.5625,179.375,94.4375,0.875,22.6875,107.0625,183.0625,194.25,195.4375,152.75,136.0625,180.625,186.1875,197.375,207.6875,208.1875,176.1875,1.75,23.875,35.4375,20.0625,10.875,8.3125,2.3125,0,0,0,0,0,0,0
"45200","Sneaker",0,0,0,0,0,0,0,0,0,0,0.0625,31.3125,29.9375,0.875,0,0,0.125,9.4375,162.8125,207.3125,92.5625,0.9375,0.25,21.4375,103.9375,191.1875,200.6875,125.9375,87,94.8125,108.1875,181.4375,194.875,199.75,172.5,71.5,105.25,130.5,131.6875,132.4375,131.8125,116.4375,0,0,0,0,0,0,0
"46320","Sneaker",0,0,0,0,0,0,0,0,0,0,0.0625,43.1875,0.125,0,0,0,0.5,8.75,164.6875,124.25,40.6875,0.125,15.5,62,150.25,196.125,214.1875,120.5,136,181.6875,187.5,195.875,200,166.1875,141.5,27.4375,95.9375,113.125,102.25,93.8125,108.0625,86.6875,0,0,0,0,0,0,0
"36170","Shirt",0,0.5625,83.5,175.75,152.375,34.8125,0.4375,0,57,171.9375,175.125,181.125,152.125,0.625,0.6875,118.0625,169.25,171.3125,172.6875,191.5625,11.9375,0.25,175.5,162.8125,177.875,175,185.875,57.1875,31.625,190.3125,161,182.0625,178.375,187.25,92.5625,62.25,181.9375,169.5,189.8125,184.875,193.375,115.5,39.4375,65.6875,154.125,172.9375,162.25,98.3125,98.8125
"51588","Bag",0,0,19.5625,69.6875,63.9375,0.9375,0,0.125,0.625,69.5,0.5625,44.3125,6.3125,0.0625,39.125,93.8125,158,145.5625,159.875,117.5625,45.25,75.5,214.4375,205.5,202.875,201.125,208.75,134.4375,82.25,224.1875,216.5625,218.0625,217.6875,221.375,146.625,57.75,221.4375,223.625,207.0625,212.8125,224.3125,139.125,24.875,126.5,133.0625,130,114.375,112.625,69.9375
"321","T-shirt/top",0,52.8125,108.0625,111.5625,87.1875,42.875,0,2.125,153,118.0625,103.75,95.0625,98.125,0.9375,21.5625,143.625,139.25,117.375,98.6875,119.625,9.75,0,7.9375,153.125,125,121.6875,10.1875,0.125,0,0.125,156.5625,137.375,123,12.6875,0,0,0,167.875,153.5625,126.75,13.8125,0,0,0.75,171.1875,169.3125,139.25,16.5625,0
"36209","Shirt",0,74.1875,136.4375,110.0625,129.4375,69.875,0,0,101.125,151.4375,139.125,144.6875,109.5625,0,0,5.875,168.625,145.625,151.75,16.75,0,0,0.0625,161.5625,146.625,148.9375,5.875,0,0,4,164.375,151.9375,153,12,0,0,32.625,161.5625,147.5625,146.25,39.1875,0,0,31.1875,167.625,152.4375,150.5625,41.1875,0
"45416","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.3125,74.75,14.625,1.625,14.875,15.1875,69,76.3125,117.8125,139.8125,118.9375,85.125,33.25,48.4375,46.5625,59.1875,65.625,58.0625,60.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49438","Bag",0,0,0,0,0,0,0,121.1875,173.5,184.5625,185.0625,186.125,170.875,119.375,156.125,192.9375,195.75,198.8125,199.3125,186.375,158.75,149.0625,196.5625,198.6875,199.5625,202.125,200.3125,159.0625,158.625,199.25,199.875,200.125,203.875,205.0625,172.0625,159,186.4375,183.875,183.875,185.625,186.1875,157.3125,0,0,0,0,0,0,0
"51429","Bag",0,0,5.4375,71.75,34.5625,0.0625,0,0,0.25,64.5625,8.5,66.875,1.125,0,13.5,50.25,97.875,6.9375,81.875,55.8125,27.875,95,220.25,218.875,192.5,214.375,224.4375,120.4375,69.0625,215.9375,208.125,190.6875,211.75,226.75,110.9375,36,208.25,223.375,222.3125,222.5625,225.625,82.6875,0.125,185.875,213.25,213.4375,217.75,217.1875,45.6875
"1186","T-shirt/top",0,35.5,134.5,146.375,149.875,55.75,0,0,131.5,133.8125,120.0625,116.875,155.1875,15.5625,8.9375,151.3125,124.8125,91.25,101.625,137.625,29.375,0,0.25,147.9375,156.5625,158.3125,12,0,0,0,150.0625,163.875,160.9375,32.5,0,0,0.0625,167,168.875,166.25,47.6875,0,0,0.125,167.8125,173.125,170.4375,47,0
"7543","Trouser",0,0,96.3125,175.6875,166.75,13.625,0,0,0,129.875,181.5625,168.625,28.6875,0,0,0,151.25,144.5625,182.25,21.625,0,0,0,157.625,33.5,182.375,18.4375,0,0,0,162.25,28.9375,188.9375,7.375,0,0,0,166.875,42.8125,202.8125,7.0625,0,0,0,153.75,48,171.625,9.3125,0
"29209","Coat",0.125,36.375,157.8125,156.5,174.5,48.8125,0.25,0,163.6875,201.8125,203,178,167.5,2.4375,0,211.3125,196.75,190.9375,184.3125,176.625,32.4375,10.8125,205.0625,206.3125,172,193.3125,175.0625,58.75,35.875,162.5625,211.0625,189.25,188.125,153.6875,68.5625,45.1875,143.125,220.4375,191.4375,183.125,141.1875,75.375,36.625,108.1875,195.6875,163.4375,172.5625,105.5625,57.125
"34863","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.3125,9.875,104.3125,125.75,90.5625,54.6875,27.9375,135.5,172.1875,112.0625,201.4375,185,68.4375,84.1875,150.375,183.1875,151.125,178.5625,179.625,101.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10600","Trouser",0,0,144.625,212.75,193.75,0,0,0,0,189.5,242.75,225.3125,0,0,0,0,225.8125,151.8125,210.6875,0,0,0,0,241.5,48.5,201.3125,0,0,0,0,230.875,4.8125,198.625,0,0,0,0,200.5625,12.5625,202.75,0,0,0,0,173.125,20.6875,182,0,0
"1485","T-shirt/top",0,7.6875,104.875,173.8125,129.5,28.4375,0,0,72.1875,148,160.125,165.5625,115.3125,0,0,81.0625,163.3125,172.4375,168.9375,89.375,0,0,0.0625,146.1875,157.25,133.875,0.6875,0,0,0.125,147.25,164.6875,139.5625,0.5625,0,0,0,159.4375,173.625,174.5,0.1875,0,0,0.0625,142.375,167.125,110.125,0.125,0
"49916","Bag",0,0,25.625,65.9375,11.0625,0,0,0,0.5,62.5625,5.6875,61.3125,0,0,0,0.5,69.8125,1,74.875,0.3125,0,74.125,145.5,149.1875,132.875,163.5625,160.6875,54.75,75,192.625,195.1875,199,203.5625,214.5625,61.625,39.0625,211.3125,222.5,217.75,221.9375,226.8125,30.5,0.0625,195.625,204.0625,197.9375,199.75,190.625,0.0625
"2297","T-shirt/top",0,0,121,83.375,114.625,0,0,0,0,100.4375,114.5625,107.8125,0,0,0,0,120.5625,113.625,103.4375,0,0,0,0.0625,129.0625,125,110.5625,0,0,0,11.875,139.75,117.5,132.75,2.375,0,0,23.375,150.8125,139,111.625,27.125,0,0,28,143.8125,143.0625,129.4375,22.75,0
"22386","Dress",0,0.0625,141.875,129.1875,160.0625,24.5625,0,0,50.1875,212,196.875,193.875,119.5625,0,0,20.8125,154.8125,201.125,185.5,65.0625,0,0,0,95.875,207,165.625,0.5625,0,0,0.5625,108.9375,215.0625,177.5625,0.4375,0,0,0.625,130.3125,218.75,190.8125,0,0,0,0.0625,115.5,170.4375,178.8125,0.0625,0
"48823","Bag",0,0,15.625,55.9375,37.3125,0.375,0,0.0625,0.8125,60.5,3.125,69.25,0.8125,0.4375,39.25,108.125,134.9375,106.4375,144.625,113.4375,80.5625,90.625,183.125,189.625,184.25,181.5,179.75,135.3125,83.6875,194.0625,191.375,186.5,188.8125,189.5,120.5,79.375,195.4375,193.375,192.0625,188.0625,188.75,140.8125,65.1875,182.1875,117.625,106.625,103.4375,107.9375,78.6875
"710","T-shirt/top",0,26.25,107.125,8.6875,132.8125,1.4375,0,0,40.4375,164.875,179.375,165.375,10.75,0,0,18.5625,148.8125,172.0625,183.625,0,0,0,4,44.3125,47.125,38.75,0,0,0,38.9375,68.625,39.75,65.625,19.8125,0,0,62.25,158.25,159.875,156.875,44.875,0,0,89.4375,198.5625,204.5,197.5625,83,0
"49864","Bag",0,0,29.8125,63.875,59.375,0.6875,0,0.125,0.3125,46,1.0625,51.125,1.125,0.0625,0.1875,99.875,159,122.6875,165.375,145.9375,20,0,154,207.6875,161.375,205.625,208.75,33.5,0,163.25,201.3125,202.5,202.8125,209.4375,37.8125,8.0625,189.5625,212.4375,211.875,208.25,214.0625,39.6875,6.625,143.9375,166,155.9375,115.875,105.625,20.5
"33153","Sandal",0,0,0,0,0,0,0,0,0,0.25,0.125,0.25,2.9375,4.5,0,0.125,1.875,73.0625,30.6875,14.5625,46.625,58.5625,86.5,115.875,151.25,155.8125,159.8125,32.6875,95.125,128.9375,114.875,133.375,108.4375,95.9375,84.375,0,10.625,25.125,2.875,7.8125,28.625,2.25,0,0,0,0,0,0,0
"31549","Sandal",0,0,0,0,0,0,0,0,0,0,0.4375,31.4375,116.75,116.5,0.125,0.0625,0.0625,17,124.375,130.625,93.0625,0.5625,27.4375,27.4375,67.5625,154.3125,0.75,1.25,48.25,124.5,119.0625,84.5625,145.4375,104.875,60.5625,26.0625,50.5625,56.8125,51.625,42.4375,41.5,21.375,0,0,0,0,0,0,0
"48486","Bag",0,0,0,0,0,0,0,19.9375,114.625,111.5625,118.9375,122.75,130.0625,65.875,104.625,178.875,180.0625,190.1875,181.125,175.5625,164,117.8125,202.8125,195.6875,207.875,200.5625,196.0625,195.125,91.0625,192,200.6875,200.6875,196.625,192.1875,177.4375,42.625,163.75,176.375,162.3125,168.375,160.875,106.9375,0.1875,10.1875,26.1875,11.0625,0,0,0.3125
"34573","Sandal",0,0,0,0,0,0,0,0,0,0,0,1.4375,0,0,0,0,0,0,94.375,147.0625,69.8125,0,0.3125,1.1875,52,175.625,161,50.0625,0.1875,39.8125,49,23,95.625,154.3125,15,57,67.875,70.8125,44.8125,36,66,58.875,0,0,0,0,0,0,0
"44075","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,2.125,0.625,8.3125,14.4375,3.9375,7.5625,44.25,85.1875,93.625,69.0625,60.1875,75.5,67.0625,9.4375,12.4375,14.75,18.4375,108.9375,102.5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39701","Shirt",0.125,21.625,115.125,212.9375,120.5,21.5,0,0,195.125,216.75,213.1875,213.4375,197.375,0,14.375,139.75,224.3125,212.8125,220,159.0625,17,0,0.75,223.375,214.25,220.8125,7.9375,0.0625,0,6.375,222.9375,216.8125,219.125,0.5625,0,0,13.1875,224.25,219.6875,222,0.75,0,0,21.5625,199.875,210.75,190.875,1.25,0
"50575","Bag",0,0,0,0,0,0,0,4.75,37.3125,31.1875,37.9375,25.1875,30.1875,16.75,50.375,117.3125,112.25,120.125,116.9375,98.9375,94.1875,109.625,119.625,114.625,120.75,116.375,99.625,73.3125,107.5625,163.5625,164.25,151.4375,157.25,150,92.25,42.875,85.3125,82.375,61.8125,67.0625,70,32.8125,0,0,0,0,0,0,0
"35712","Sandal",0,0,0,0,0,0,0,0,0,0.125,0.125,0.25,15.375,1.375,0,0,2.3125,34.8125,24.125,24.8125,21.6875,0.375,0.25,15.9375,1.125,23.9375,106.5625,123.5,9.8125,84.5625,87.75,66.9375,49.4375,85.25,100.625,53.3125,91.5625,73.3125,45.4375,0.25,68.1875,56.1875,0,0,0,0,0,0,0
"8886","Trouser",0,0,99.8125,201.0625,64.625,0,0,0,0,101.125,200.6875,79.375,0,0,0,0,90.1875,191.4375,95.5,0,0,0,0,108.4375,180.0625,71.875,0,0,0,0,115.5625,107.9375,72.125,0,0,0,0,83.625,70.3125,79.5,0,0,0,0,38.75,43.25,61.8125,0,0
"42443","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.625,90.5,85.0625,1.6875,49.25,32.3125,96.25,179.25,187.125,198,190.8125,163.4375,39.8125,75.1875,85,83.875,81.75,77.3125,55.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53084","Bag",0,1.8125,40.3125,41.3125,41.0625,1.375,0,0.125,57.5625,11,8.5625,13.8125,57.6875,0.125,77.375,67,58,54.0625,64.375,69.875,55.6875,79.5625,60.5625,47.5,72,45.9375,67.8125,99.6875,126.9375,103.4375,108.9375,90.75,109.125,62.4375,144.6875,135.9375,139.375,61.9375,105.1875,124,60.375,128,117.5625,103.625,74.125,93.0625,98.0625,125,85.5625
"15730","Pullover",0,0,67.5625,222.625,138.5,0.625,0,0,17.75,184.625,233.375,209,50.4375,0,0,84.625,233.5625,234.625,232.3125,142.125,0,0,110.125,226.6875,234.875,230.75,166.875,0,0,110.0625,215.3125,235.625,225.875,159.1875,0,0,108.125,216.25,236.375,230.0625,159.6875,0,0,94.3125,147.8125,169.1875,158.625,135.875,0
"46141","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,83.8125,106.6875,0.4375,50.8125,4.9375,79.5625,195.625,214.1875,199.625,174.1875,157.8125,93.25,122.0625,116.25,93.6875,119.5,119.25,92.9375,2.625,8.9375,8.6875,7.375,7.875,6.5625,3.875,0,0,0,0,0,0,0
"5353","T-shirt/top",0.25,89.0625,146.4375,144.6875,158.5625,121,8.4375,28.375,158.1875,147.25,147.125,144.125,148.0625,66.875,15.5625,103.4375,123.75,117.8125,102.6875,128.125,37,0,38.625,144.5,134.6875,133.4375,82,0.75,0,39,148.25,136.625,136.75,85.4375,1.25,0,42.75,152.375,146.125,144.75,96.0625,1,0,32.6875,139.5,136.875,132.5,84,0.25
"19542","Dress",0,26.75,139.0625,152.1875,149.5625,50.1875,0,0,82.25,165.4375,158.6875,156.625,108.4375,0,0,96.5625,159.375,152.8125,147.4375,123.375,0,0,104.0625,141.0625,151,141.625,123.625,0,0,114.625,203.0625,188.875,188.8125,152.6875,0,0,101.6875,206.875,204.8125,205.625,140,0,0,36.875,187.5,203.3125,196,79.875,0
"21491","Dress",0,0,102,140.875,97.5,0,0,0,0,123.8125,200.8125,102.4375,0,0,0,0,101.75,162.875,98.0625,0,0,0,0,113.4375,170,130.75,0,0,0,0,152.9375,173.9375,150.5,0,0,0,0,152.5,168.9375,160.125,0,0,0,0,156.875,148.75,150.0625,0,0
"13254","Pullover",0,1.0625,57.125,58.3125,18.4375,1.1875,0,0,42.875,80.5,66.125,26.25,7.625,0,0,66.5625,143.3125,127.0625,93.1875,9.9375,0,0,82.9375,105,49,15.4375,19.9375,0,0,100.1875,99.5625,48.5,16.125,19.125,0,0,121.75,99,56.75,20.375,21.0625,0,0,72.75,54.9375,36.1875,26.1875,23.25,0
"54198","Ankle boot",0,0,0,0,0,0,0,0,0,0.25,27.5625,43.375,17.4375,33.625,0,0,0.8125,112.875,116,177.1875,112,0.375,0.9375,47.625,201,187.625,204.0625,153.4375,96,135.5625,151.125,200.375,213.25,201.9375,154.4375,13,55.6875,75.5625,62.125,29.625,71.1875,44.875,0,0,0,0,0,0,0
"57315","Ankle boot",0,0,0,0,0,0,0,0,0,0,10.625,94.3125,30.375,9.5,0,0,0.3125,75.8125,170.8125,146.6875,150.5,0.3125,0.4375,33.3125,142.5625,167.0625,192.25,147.125,55.875,85,138.375,167.0625,178.5625,172.4375,137.8125,68.8125,103.3125,118.9375,97.625,73.9375,133.6875,88.6875,0,0,0,0,0,0,0
"34319","Sandal",0,0,0,0,0,0,0,0,0,0.3125,20,31.3125,42.0625,41.25,0,0.75,46.25,41,82.875,118.875,0.375,2.8125,28.6875,95,47.5625,75.625,101.625,70.1875,47.0625,64.8125,81,96.5,96.375,91.875,61.4375,29.625,64.9375,72.1875,67.8125,55.125,67.8125,36.9375,0,0,0,0,0,0,0
"34606","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.1875,6.8125,40.1875,39.3125,39.625,26,79.3125,49.125,0.625,0.3125,6.9375,60.875,42.9375,71.9375,74.75,37.5,40.1875,110.9375,107.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25722","Coat",0,0.1875,102.5,202.25,142.3125,0.3125,0,0,60.1875,191.5625,179.0625,201.9375,70.375,0,0,150.875,203,171.5625,205.8125,165.875,0,0,179.5,203.0625,175.125,204.9375,186.375,0,0,197.5,204.875,179,207.5,192.8125,0,0,204.75,206.6875,182.25,209.5625,199.125,0,0,151.3125,164.5625,146.5,164,146.8125,0
"59624","Ankle boot",0,0,0,0,0,0,0,0,0,0.0625,53.5,113.6875,91.25,57,0,0,1.4375,101,154.1875,143.9375,86.1875,0.4375,0.625,20.875,134.5625,140.125,132.4375,78.9375,52.375,44.5625,93.3125,139.5,147.5,154.4375,132.5,67.25,127.75,148.375,140.625,103.6875,145.4375,114.25,0,0,0,0,0,0,0
"42015","Sneaker",0,0,0,0,0,0,0,0,0,0,0,11.375,12.5625,0,0,0.0625,19.5,136.6875,219.6875,232.375,119.6875,55.8125,131.0625,200.3125,223.375,204.625,225.75,183.0625,80.1875,147.9375,168.3125,164.0625,150.375,144,96.6875,1.25,6.6875,5.875,7.125,6.625,3.8125,0.25,0,0,0,0,0,0,0
"42774","Sneaker",0,0,0,0,0,0,0,0,0,0,0.875,64.25,67.75,27.9375,0,0.0625,0.125,83.625,187.375,201.25,116.625,0.3125,15.3125,89.5625,179.125,199.8125,201.1875,157.75,36.625,64.125,88.625,109.25,112.5,175.875,93.625,7.8125,19.875,21.375,21.75,22.375,32.625,15.4375,0,0,0,0,0,0,0
"54872","Ankle boot",0,0,0,0,0,0,0,0,0.375,76.5625,190.25,218.125,200.3125,141.1875,0,0.75,121.6875,235.0625,239.3125,236.8125,187.625,0.0625,59.4375,216.375,236.25,239.4375,238.9375,209.375,18.375,75.25,190.3125,214.5625,236.6875,242.0625,226.8125,123.0625,139.3125,234.5,237.8125,238,238.9375,202.125,0,0,12.125,30.6875,29.6875,17.4375,3.6875
"49463","Bag",0,0,0,0,0,0,0,7.625,9.1875,9.875,10.25,10.125,8.25,4.875,65.1875,73.25,40,39.125,40.75,68.1875,116.1875,46.5,73.875,47.125,48.125,48.75,77.1875,66.1875,55.5625,62.25,56.375,56.6875,53.8125,47.1875,82.4375,0.4375,65.6875,68.5625,48.125,28.1875,3.625,64,0,0,0,0,0,0,0
"54623","Ankle boot",0,0,0,0.0625,0.125,0,6.25,0,0,1,15.6875,125.25,146.125,90.3125,0,0,18.375,151.875,180.5625,190.0625,140.625,0.25,1,76.0625,173.375,182.125,182.6875,179.1875,65.125,120,177.4375,176.375,187.5,175.3125,157.4375,112.5625,175.5,190.125,169.875,33.9375,110.375,128.5,0.25,2.0625,12.1875,3.25,0,0.0625,0
"47465","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,33.8125,98.0625,107,36.1875,70.9375,43.0625,93.4375,150.375,168.6875,192.875,202.875,190.5,33.375,52.625,60.5,63.5,50.625,41.875,41.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48999","Bag",0,0,0,0,0,0,0,50.125,96,96.6875,95.4375,96.6875,100.6875,90.3125,91.75,172.6875,174.0625,168.875,171.5,173.8125,145.125,102.5,189.1875,192.4375,197.8125,192.125,190.5625,118.4375,125.3125,213.8125,212.0625,175.75,202.75,191.625,103.5625,84.25,104.75,86,69.8125,69.5,70.3125,25,0,0,0,0,0,0,0
"8222","Trouser",0,0,94.375,103.8125,108.5625,6.625,0,0,0,171.5,178.5,182.9375,32.875,0,0,0,166.625,176.625,166.9375,36.375,0,0,0,147.1875,165.5,166.125,27.625,0,0,0,132.375,147.1875,178.5,10.9375,0,0,0,128.1875,114.75,184.1875,0,0,0,0,114.875,74.3125,169.3125,0,0
"18223","Dress",0,0,135.1875,179.625,162.5625,4.1875,0,0,0,86.9375,181.9375,128.1875,0.375,0,0,0,74.75,186,124.125,0.375,0,0,0,103.875,194.9375,163.875,0,0,0,0,139.3125,176.3125,185.125,0,0,0,0,142.75,207.125,205.625,0,0,0,0,128.5,175.4375,175.75,6.25,0
"2756","T-shirt/top",0,0.25,104.625,47,83.875,0.3125,0,0,0,158.4375,134.9375,112.375,0.4375,0,0,0,160.5,150.9375,105.3125,0,0,0,0,165,136.375,117.5625,0.1875,0,0,11.25,149.0625,116.5625,99.8125,0,0,0,20.5625,100.625,96,95.8125,2.625,0,0,0,13.8125,104.5,7.9375,0,0
"18842","Dress",0,9.5,186.5,209.6875,204.5625,32.75,0,0,50.5,237.75,236.375,234,101.4375,0,0,77.5625,181.8125,237.75,175.1875,133.375,0,0,105.4375,174.75,240.5625,190.1875,142.3125,0,0,109.625,201.875,241,226.875,134.25,0,0,55.1875,195.4375,241.5,240.75,80.9375,0,0,0.1875,168.0625,238.375,231.0625,0.125,0
"59223","Ankle boot",0,0,0,0,0,0,0,0,0,0.3125,32.4375,97.25,76.9375,21.4375,0,0.125,1,149.125,207.5625,206.125,139.625,0.375,0.375,45.9375,164.8125,191.5,208.8125,123.875,64.75,132.6875,177.25,176.9375,183.1875,209.375,156.375,9.0625,32.75,60.875,60.3125,55.375,54.625,33.5,0,0,0,0,0,0,0
