"","label","pixel1","pixel2","pixel3","pixel4","pixel5","pixel6","pixel7","pixel8","pixel9","pixel10","pixel11","pixel12","pixel13","pixel14","pixel15","pixel16","pixel17","pixel18","pixel19","pixel20","pixel21","pixel22","pixel23","pixel24","pixel25","pixel26","pixel27","pixel28","pixel29","pixel30","pixel31","pixel32","pixel33","pixel34","pixel35","pixel36","pixel37","pixel38","pixel39","pixel40","pixel41","pixel42","pixel43","pixel44","pixel45","pixel46","pixel47","pixel48","pixel49"
"6234","Trouser",0,0,98.9375,201.9375,149.375,0,0,0,0,144.8125,220.25,199.8125,0,0,0,0,127.625,178.125,188.1875,0,0,0,0,79,172.0625,141.0625,0,0,0,0,59.75,138.8125,101.8125,0,0,0,0,45.0625,125.25,127.25,0,0,0,0,26.8125,63.25,94.4375,0,0
"29451","Coat",0,0.5625,63.5625,98.125,69.25,0.375,0,0,44.375,89.375,102.6875,81.375,44.3125,0,0,78.0625,152.875,154.125,153.25,74.5625,0,0,90.875,205.125,199.125,199.9375,102.6875,0,0,103.25,210.4375,201.625,202.75,115.625,0,0,105.625,213.5,204.125,210,116.5,0,0,101.3125,162.4375,149.375,154.375,111.0625,0
"49355","Bag",0,0,0,0,0,0,0,60.8125,85.9375,45.3125,21.375,27.875,54.875,50.3125,116.375,121.8125,112.375,120.6875,122.25,120.8125,129.625,71.375,142,139.125,116.3125,126.3125,138.3125,77.5625,56.125,135,138.75,128.9375,132.4375,126.6875,73.9375,13.8125,122.625,134.625,122.0625,108,108.1875,48.25,0,0,0,0,0,0,0
"57335","Ankle boot",0,0,0,0,0,0,0,0,0,5,37.0625,65.9375,82.5625,46.375,0,0.125,30.4375,126,142.0625,148.375,88.5625,0.1875,1.375,61.5,166.625,149.6875,154.9375,140.1875,47.1875,79.25,123.3125,154.25,149.125,103.9375,94,89.5,142.125,162.875,116.75,5.5,46.875,90.9375,0,1.375,11.25,3.3125,0.0625,10.1875,21.6875
"1256","T-shirt/top",0.125,44.8125,114.1875,160.8125,139.5625,81.1875,0.1875,0,134,134.25,133.8125,134.5625,149,22.25,7.25,120.5625,134.75,135.0625,139.3125,136.125,28.625,0.25,0.375,137,135.625,139.75,41.75,0.3125,0,0.125,135.875,137.375,139.9375,41.9375,0,0.0625,0.125,136.625,137.6875,138.125,44.6875,0,0,0,120.375,120,119,38.8125,0
"23064","Dress",0,12.9375,108.4375,129.75,99.75,10.0625,0,0,19.9375,114.875,102.8125,104.4375,24.6875,0,0,0.125,68.25,112.4375,59.4375,0,0,0,0,85.875,125.6875,73.3125,0,0,0,0.0625,97.125,135.8125,85.375,0.125,0,0,0,104.25,144.9375,90.4375,0.0625,0,0,0,87.75,145.0625,87.875,0.125,0
"39705","Shirt",0.3125,58.9375,110.5625,152.0625,141.0625,60.125,0,1.375,161.9375,126.625,194.375,177.375,168.875,0,1.0625,167.375,227.125,200.8125,182.25,222.125,3.125,15.5,156.125,218.6875,164.75,200.625,108.25,15,0.125,54.25,178.375,116.375,167.375,56.0625,0.125,0,79.875,227.8125,159.9375,186.875,78.5,0,0,72.6875,184.375,213.5,204,80.75,0
"15103","Pullover",0,0.125,77.25,195.4375,127.625,0.0625,0,0,0,141.9375,186.375,177.125,35.3125,0,0,16.0625,200.25,176.5,185.375,78,0,0,24.4375,169.4375,179.1875,150.5,98.875,0,0,29.5625,171.8125,182.5625,154.25,98.4375,0,0,28.1875,187.3125,189.0625,177.625,91.875,0,0,0.1875,102.9375,181,152.375,0.1875,0
"41592","Shirt",0,10.875,97.5625,219.625,100.0625,10.875,0,0,120.0625,179.6875,186.3125,184.125,120.25,0,0,159.875,185.0625,187.5625,184.0625,168.5,0,0,184.4375,187.5,188.9375,184.5625,199.625,0,0,188.5625,183.8125,188.75,179.0625,202.125,0,0,173,180.875,190.375,184.4375,177.25,0,0,109.625,97.625,118.9375,105.125,106.375,0
"30222","Sandal",0,0,0,11.5625,40.4375,53,35.875,0,0,0,11.5625,39.25,50.75,68.4375,0,0,0,0,1,125.5,59.5625,0,0.5625,0.75,0.5625,63.625,120.5,116.8125,6.8125,110.9375,100.8125,2.6875,89.75,0.75,70.75,41,224.25,193.25,76.125,16.9375,0.875,54.5,63,137.1875,135.3125,43.25,0.5625,0.5,29.5625
"40791","Shirt",0.0625,22.8125,37.9375,34.75,37.1875,15.5625,0,0,42.75,41.4375,37.1875,49.375,30.0625,0,0,65.875,45.625,38.0625,57.8125,51.5625,0,0.0625,77.3125,41.6875,36.9375,48.875,69.375,0,8.5,83.1875,38.375,36.375,40.0625,80.5,1.5625,19.4375,87.3125,45.6875,44.1875,43.25,96,2.1875,6.0625,91.25,2.6875,0,0.5625,79.9375,3.5625
"8199","Trouser",0,0,126.5,202.75,162.0625,0,0,0,0,166.8125,213.5625,190.875,0,0,0,0,172.375,139.75,174.375,0,0,0,0,182.5625,82,156.9375,0,0,0,0,167.8125,66.3125,161.625,0,0,0,0,138.1875,104.25,150.125,0,0,0,0,108.75,97,96.6875,0,0
"40554","Shirt",6,50.9375,64.875,41,69.1875,69.125,5.125,30.75,93.875,75.75,72.4375,70.9375,102.4375,36,0.875,87.5,84.1875,85.0625,85.4375,86.125,1.375,0.4375,43.875,93.5625,99.125,96.8125,52.6875,0,0,53.375,92.0625,116.5,101.5,50,0,0,58,98.75,142.8125,105.1875,59.3125,0,0,47.625,91.125,127.6875,94,61.25,0.875
"14744","Pullover",0.25,35,125.375,135.9375,120.875,31.0625,0.1875,0.75,110.5625,153.125,143.8125,148.3125,96.125,0.4375,0.4375,151.0625,169.9375,159.4375,164.1875,136.5625,0.25,0.0625,180.875,147.4375,161.5,142.0625,153.625,0,26.875,170.5625,32.75,37.5625,37.25,166.125,11.25,59.75,165.0625,0.0625,0,3.4375,178.4375,40.8125,43.25,118.8125,0.0625,0,5.25,152.9375,25.3125
"18782","Dress",0,6.3125,148.1875,135.625,150.4375,5.9375,0,0,38.0625,163.4375,163.25,177.6875,36.125,0,0,53.5,179.1875,187.1875,186,66.8125,0,0,63,171.875,182.5625,173.5625,67.625,0,0,0.3125,154.75,190.125,167.1875,0.5,0,0,0.5,180.625,191.8125,165.75,0.75,0,0,0.1875,161.9375,171.125,146.875,0.6875,0
"41478","Shirt",0.125,38.0625,134.25,231.6875,108.125,28.5625,0,0.1875,164.9375,202.625,175.4375,173.8125,120.6875,0.25,0,207.4375,212.6875,184.25,169.875,150.8125,0,11.1875,226.5,206.1875,182.125,166.875,178.625,0,28.25,209.6875,212.625,194.3125,177.875,188.75,8.4375,35.25,180.0625,222.125,204.6875,195.75,167.4375,14.5,24.1875,107.625,152.625,153.9375,136.625,98.375,17.5
"5112","T-shirt/top",0,61.6875,187.625,187.25,193.0625,69.125,0,0,168.75,222.625,221.1875,223.9375,172.875,0,0,126.6875,211.9375,221.875,225.25,138.0625,0,0,1.5,198.875,223.625,230.5,0.25,0,0,1.0625,200.3125,225,222.4375,0.25,0,0,0.75,205.4375,225.625,219.25,0.9375,0,0,0.625,133.5625,193.75,156.0625,0.375,0
"14967","Pullover",0,78.125,105.1875,93.8125,97.8125,72.625,0,0,123.625,85.6875,85.3125,86.4375,125.5625,0,0,137.3125,99.3125,94.6875,100.875,135.5625,0,4,105.25,97.625,97.375,102.0625,124.3125,6.875,20.9375,83.875,104.75,98.875,107.3125,80.25,27.875,26.1875,85.75,101.875,95.75,108,84.125,28.8125,5.125,15.25,84.25,103.375,96.375,12.4375,6
"42811","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0625,2,42.25,24.0625,10.125,21.5,3.9375,72.25,135.125,217.9375,126,59,68.375,12.75,27.75,164.6875,82.5625,19.9375,18.6875,19,0.375,2.3125,1.25,2.125,2.5,2.375,0.8125,0,0,0,0,0,0,0
"16539","Pullover",0,38.4375,98.9375,108.75,104.625,39.4375,0,0,82.5,104.6875,86.625,80.4375,72.125,0,0,106,118.8125,81,75.875,111.625,0,0,134.0625,105.9375,85.125,80.0625,118.1875,3.4375,4.5,121.625,107.25,95.1875,96.25,108.75,10.0625,14.4375,85.0625,74.4375,90.9375,78.75,97.8125,18.625,17.5,63,0.4375,0.75,0.875,74.25,12.3125
"53154","Bag",0,0,0.125,4.4375,2.75,0,0,0,0.0625,1.5625,42.25,45.875,0.6875,0,0.25,0.5,17.4375,62.75,69.625,19.25,0.8125,42.6875,146.75,134.6875,139.75,138.8125,149.375,122.625,91.875,162.1875,145.1875,135,145.3125,153.125,120.3125,47.3125,170.75,192,183.5625,179.625,175.5625,78.875,0.5,76.8125,99.375,37.625,28.3125,13.5625,0.5
"41482","Shirt",0.0625,12.8125,73,154.875,80.75,15.8125,0,0.3125,76.75,143.25,152.625,144.625,83.5625,0.0625,0,114.6875,135.625,129.25,128,118.75,0,0,158.5625,146.625,173.5,140.25,184.9375,3.9375,0,144.125,136.1875,152.25,147.125,130.125,21.8125,4.9375,170.6875,130.3125,135.8125,134.4375,155.625,37.125,5.625,129.5625,68.5,82.5625,73.0625,105.8125,27
"31251","Sandal",0,0,0,0,0,0,0,0,0,0.875,54.1875,72.75,66.9375,27.375,0.0625,0.25,27.0625,10.625,34.5,98.875,47.4375,1.25,87.6875,92.75,15.3125,85.3125,209.125,135.5625,133.5,197.4375,171.625,167.625,78.625,116.0625,92.0625,20.6875,109.1875,151.4375,96.0625,0.625,54.1875,30.9375,0,0,0,0,0,0,0
"15949","Pullover",0.125,38.8125,122.875,156,127.375,48.4375,0.0625,0,145.9375,157.25,161.1875,158.4375,158.25,0,3.25,186.375,150.75,158.5625,151.5,189.9375,0.875,17.625,171.5625,154.75,157.25,153.0625,180.4375,11.75,23.9375,148.25,159.625,159,158.125,162,19.5625,20.9375,150.125,164,167.125,159.875,160.25,29.25,6.1875,135.5,164,171.0625,160.3125,136.9375,19.25
"41149","Shirt",0,0,0,0,0,0,0,0.4375,79.3125,137.625,91.875,139.75,39.9375,0.0625,1.9375,171.5,187.3125,187.5625,189.25,141,0.25,65.75,192.375,189.5,188.125,187.8125,192.5625,51.3125,158.5,192.875,189.375,189.3125,189.5625,191.8125,151.875,41.1875,157.875,195,195.1875,192.125,165,29.1875,0,9.3125,21.0625,3.3125,34.3125,7.375,0
"44270","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0625,39.0625,81.625,15.875,20.375,11.125,31.5625,92.8125,113.3125,152.6875,175.9375,146.75,116.25,135.0625,159.75,175.125,194.6875,197,176.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21905","Dress",0,8.3125,53.3125,87.25,56.125,2.25,0,0,44.3125,68.5,48.5,63.5,24.25,0,0,32.75,83.6875,68.625,69.3125,37.6875,0,0,61.9375,50.625,56.8125,65,40.125,0,0,0.5,72.9375,69,56.125,0.3125,0,0,3.0625,61.625,79.5625,42.0625,0.25,0,0,2.1875,66.8125,63.375,44.5625,0.25,0
"32959","Sandal",0,0,0,0,0,0,0,0,0,0.25,15.125,0,0,0,0,0.6875,9.9375,119.5,125.4375,91.8125,85.9375,0.125,85.9375,79.9375,28.625,158.4375,112.25,21.1875,46.8125,126.1875,96.3125,60.125,118.6875,122.5,82.6875,16.75,51,57.9375,52.8125,47.25,40.875,21.125,0,0,0,0,0,0,0
"32272","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.125,31.3125,56.4375,30.5625,16.75,5.8125,74.875,48.8125,12.4375,162.9375,126.5625,47.1875,74,120.8125,119.8125,110.625,130.5,126.1875,83.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42435","Sneaker",0,0,0,0,0,0,0,0,0,0.1875,0.75,35.5625,2.875,0.125,0,0,0.375,62.5,178.875,125.5,46.9375,0.6875,16.9375,106.5625,172.125,198.25,196.9375,142.125,61.125,150.75,156.125,169.125,168.8125,179.25,153.25,20.5625,43.6875,41.6875,48.125,39,49.6875,49.6875,0,0,0,0,0,0,0
"29040","Coat",0,0.0625,86.125,201.875,130.75,13.4375,0,0,45.125,226.625,224.1875,221.375,114.5625,0,0,65.375,229.5625,222.125,220,147.8125,0,0,88.1875,230.1875,223.6875,221.625,156.75,0,0,99,214,224.5625,215.75,153.3125,0,0,59.5,172.25,226,210.875,75.125,0,0,0.1875,144.8125,217.8125,187.9375,0.4375,0
"42915","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.6875,127.4375,109.625,83.75,7.5,30.625,81.8125,192.3125,223.75,223.1875,155.6875,43.875,85.125,115.4375,131.875,125.875,120.125,88.25,0,3.6875,5.9375,4.25,4.0625,3.6875,2.375,0,0,0,0,0,0,0
"15695","Pullover",0,58.375,211.625,197.375,206.75,29.1875,0,0,134.125,237.625,238.0625,238.625,107.0625,0,0,185.6875,240.4375,242.375,241.8125,164.75,0,0,218.75,241.875,244.5,241,178.75,0,0,206.4375,245.3125,246.0625,247.6875,164.875,0,0,115.25,247.5,246.25,247.8125,78.375,0,0,36.625,220.875,222.375,222.75,8.75,0
"16352","Pullover",0,10.375,77.6875,88.875,94.125,31.8125,0,0,37.5,92.3125,90.25,98.5,70.625,0,0,44.5625,111.9375,111.0625,124.25,79.6875,0,0,52.375,100.6875,93.8125,106.1875,86.875,0,0,60.6875,98.25,88.75,103.25,96.875,0,0,57.5,105.375,85.125,99.5,105,0,0,0.0625,90.8125,95.5625,96.8125,17.25,0
"54216","Ankle boot",0,0,0,0,0,0,0,0,0,0,0.125,11.875,0,0.1875,0,0.1875,0.0625,14.3125,159.3125,153.125,82.1875,0.5625,1.3125,32.5,144.5,167.8125,179.5625,134.625,102.4375,146.6875,163.8125,179.25,186.9375,181.25,161.125,0.1875,9.75,48.25,38.5,8.9375,59,48.5625,0,0,0,0,0,0,0
"238","T-shirt/top",0,47.25,95.125,87.5625,118.3125,72.6875,0.625,2.0625,72.25,68.1875,135.6875,86.6875,96.75,22.5,16.875,80.375,55.375,53.5,61.1875,118.5625,37.5625,0,5.375,59,56.75,71.75,20.875,0,0,7,64.3125,62.1875,75.0625,38,0,0,17.8125,74.875,74,84.1875,59.8125,0.25,0,26.375,78.0625,84.75,90,54.5,0.375
"15252","Pullover",0.3125,63.1875,183.9375,205.0625,205.875,122.1875,0,0,165.1875,188.9375,184.3125,189.5625,223.1875,38.125,0,160.625,186.25,175.9375,175.8125,190.0625,54.125,0,181.6875,145.5625,176.1875,181.8125,152.625,67.125,1.625,179.375,140.125,176.75,184.5625,142.625,72.1875,9.375,166.125,182.75,207.8125,208.6875,156.125,78.4375,14.25,171.125,112.875,114.0625,112.5625,129.8125,98.875
"9607","Trouser",0,0,203.875,232.4375,238.1875,24,0,0,0,218.125,241.4375,241.6875,32.0625,0,0,0,193.8125,188.75,243.375,9.5,0,0,0,174.0625,171.375,238.0625,0,0,0,0,160.4375,149.375,226.3125,0,0,0,0,146.625,125.375,213,0,0,0,0,128.1875,101.1875,182.5,0,0
"58434","Ankle boot",0,0,0,0.9375,95.9375,167.5625,92.125,0,0,0,0.8125,148.3125,222.75,114.8125,0,0,0.0625,5.75,207.6875,218.3125,33.6875,0,0,0.375,101.375,215.625,224.125,40,6.5,46.125,94,213.4375,221.75,218.8125,90.875,116.0625,207.0625,217,222.875,193,213,108.25,27.5,94.8125,130.75,74.0625,34.625,145.3125,68.8125
"21120","Dress",0,16.375,185.5,192.6875,186.125,12.125,0,0,57.875,223.625,227.25,230.3125,52.875,0,0,82.625,198.375,226.5625,192.8125,69.375,0,0,84.375,184.5,227.5,191,74.375,0,0,93.5,190.8125,224.625,190.625,87.125,0,0,9.75,221.375,223.125,218.4375,3.3125,0,0,35.5625,201.875,211.875,204.125,34.75,0
"12182","Pullover",0,33.25,109.5625,131.75,122.5,42.75,0,0,96.8125,120.5,121.8125,123.625,107.9375,0,0,127.6875,120.125,120,117.3125,141.5,0,0,125.3125,128.8125,121.5,119.375,130.75,0,0,112.8125,130.8125,125.75,120.875,134.6875,0,0,115.3125,131.375,130.0625,132.375,138.375,0,0,76.6875,51.375,63.3125,57.625,93.4375,0
"26668","Coat",0,0.375,26.875,179.75,78.625,0.4375,0,0,69.8125,179.375,185.4375,178.5625,101.9375,0.1875,0,134.125,183.4375,189.375,179.125,177.875,0,0,157.3125,183.0625,190,176.625,195.5,0.875,0,170,163.1875,191,179.9375,182.5,17.25,0,168.0625,165.3125,194.125,187,173,29.0625,0,138.625,90,104.3125,107.1875,137.25,25.125
"22877","Dress",0,0,57.5,4.6875,61.125,0,0,0,0,92,157.8125,109.5,0,0,0,0,105.625,176.3125,123.6875,0,0,0,0,122.125,183.75,141.3125,0,0,0,0,130.5,186.5625,154.75,0,0,0,0,137.3125,191.25,166.75,0,0,0,0,133.1875,182.625,156.6875,0,0
"26381","Coat",0,7.1875,105.3125,179.5625,171.125,43.5625,0.375,0,89.5625,218.4375,217.375,217.75,180.625,0.5,1,120.5625,221.625,212.4375,214.1875,219.625,0.5,0.0625,158.125,216.375,212.625,216.625,216.9375,26.8125,0,181.875,198.375,212.0625,225.5625,186.1875,54.875,0,207.4375,220,215.875,218.375,215,67.3125,0.25,197,117.5625,148.3125,132.3125,135.8125,66.9375
"26185","Coat",0,2.3125,91.625,191.375,124.5625,16.125,0.25,0.75,108.5,196.4375,203.8125,196.8125,153.625,0.8125,0.875,161.125,198.9375,200.8125,197.3125,207.125,11.375,1.75,199.875,192.75,204.5,195.375,205.5,52.5,32.5,210.4375,194.6875,207.125,193,207.875,78.0625,54.5625,209.125,196.5625,210.8125,195.3125,208,100.4375,58.875,144.8125,174.25,186.25,168.625,136.4375,75.4375
"44632","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,100.4375,20.6875,53.3125,67.1875,40.75,53.625,92.375,150.5625,174.0625,188.875,113.0625,26.3125,55.5625,86.5625,108.8125,75.625,65.4375,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9184","Trouser",0,0,113.375,173.0625,134.625,0,0,0,0,121.0625,209.5,147.5,0,0,0,0,105.5625,162.75,112.75,0,0,0,0,93.4375,146.375,105.6875,0,0,0,0,81.875,141,91.9375,0,0,0,0,100.625,128.375,114.75,0,0,0,0,80.3125,109.375,111.6875,0,0
"6106","Trouser",0,0,6.625,43.8125,14.25,0,0,0,0,13.8125,158.875,134.25,0,0,0,0,58,200.625,154.5,0,0,0,0,89.75,111.6875,124.6875,0,0,0,0,111.4375,23.6875,122,0,0,0,0,112.0625,8.8125,106.0625,0,0,0,0,94.25,1.125,96.6875,0,0
"18158","Dress",0,42.1875,151.875,154.125,159.875,54.875,0,0,82.875,184.3125,174.75,178.8125,107.125,0,0,108.6875,167.625,160.875,160.1875,142.8125,0,0,105.375,181.9375,172.1875,171.875,146.9375,0,0,109.9375,163.75,161.5,160.0625,156.5625,0,0,83.4375,180.25,184.25,181.4375,131.25,0,0,35.9375,161.875,180.5625,182.1875,94.5,0
"5345","T-shirt/top",0,66.5,158.5,153.0625,147.875,58.0625,0.125,13.5625,183.625,182.75,177.75,174.375,172.3125,2.6875,46.875,176.75,199.8125,192.25,195.375,171.0625,31.875,0,66.8125,200.375,191.8125,198.3125,45,0.125,0,55.6875,201.3125,193.5625,201.1875,31.9375,0,0,49.875,203.3125,196.3125,204.0625,23.5,0,0,44.5625,186.6875,185.875,186.5,23.625,0
"13658","Pullover",0.3125,84.375,138.1875,137.6875,145.375,87.6875,0.0625,27.6875,158.5625,151.4375,147.4375,153.875,162.5,34.1875,49.8125,164.9375,140.625,135.125,141.625,171.1875,52.9375,59.75,173.625,146.9375,134.4375,147.875,163.0625,65.5,60.5,145.4375,158.0625,143.375,154.25,148.3125,65,62.4375,132,165.25,158.375,161.9375,144.75,67.1875,53.5625,61.4375,149.375,145.625,149.75,84.1875,56.75
"39761","Shirt",0,11.625,69.625,173.625,68.125,7.375,0,0,62.8125,129.5,150.3125,122.25,61.5,0,0,117.9375,131.8125,147.625,136.5,104.0625,0,0,147.3125,82.0625,141,85.5,136.6875,0,0,145.75,119.0625,152.25,113.75,144,0,0,140.8125,112.75,146.1875,107,157.5,0,0,117.75,46.6875,69.3125,50.9375,143.4375,0
"14668","Pullover",1.125,136.6875,208.6875,169.5625,205,136.3125,0.875,45.8125,222.8125,218.125,212.25,206.875,199.625,27.375,61.625,221.4375,209.5,201.4375,191.375,201.4375,39,72.6875,221.375,210.5,199.8125,192,194.4375,47.9375,82,156.1875,215.125,200.875,199.5625,144.25,56.625,88.1875,140.1875,219.3125,204,203.6875,151.3125,67.0625,70.375,96.6875,176.75,180,169.75,107.25,60.625
"14960","Pullover",0,19.625,62.9375,61.5,53.75,13.125,0,0,63.9375,53.0625,35.625,37.3125,41.9375,0,5,118.1875,68.75,55.8125,39.8125,80.625,1.9375,13.0625,120.8125,69.75,70,49.0625,99.1875,7.9375,20.25,97.75,73.5625,88.125,57.5,72,11.1875,19.0625,86.6875,76.5,98.1875,61.75,67.5625,10.75,16.875,58,42.125,57.0625,32.5625,51.75,9.6875
"54452","Ankle boot",0,0,36.125,119.875,140.5,147.9375,45.8125,0,0,51.125,191.875,202.8125,183.875,43.125,0,0,44.625,186.375,152.875,176.6875,69.9375,0,0,68.4375,158.0625,136.8125,197,163.375,0.0625,0.6875,117.625,150.75,191.3125,210.75,180.5625,55.3125,148.9375,195.5625,206.3125,130.5625,149.8125,168.8125,104.6875,160.75,179.625,116.5625,0.875,129,152.875
"39212","Shirt",0,19.25,119.5625,188.6875,117.5625,20.625,0.125,0.4375,131.5,201.3125,207.5625,203.125,134.625,0.4375,0.4375,175.8125,201.875,203.3125,202.8125,181.125,0.375,8.5,211.6875,201.3125,201.875,201.8125,212.75,12.75,51.8125,205.75,200.5625,200.125,200.75,207.25,57.3125,81.875,196.5625,204,201.9375,202.25,200.1875,83.375,72.9375,116,172.5625,188,175.3125,122.3125,74.75
"7898","Trouser",0,0,75.3125,60.8125,86.8125,0,0,0,0,77.4375,68.375,89.4375,0,0,0,0,82.75,81.3125,99.5625,0,0,0,0,70.375,81.5625,94.25,0,0,0,0,72.5625,68.75,121.6875,0,0,0,0,63.25,53.625,95.625,0,0,0,0,54.6875,33.4375,94.0625,0,0
"44586","Sneaker",0,0,0,0,0,0,0,0,0,0.125,11.875,44.0625,0.125,0.3125,0,0.0625,5.375,103,145.375,105.8125,52.6875,22.3125,66.875,139.125,135.4375,154.8125,139.75,105.5625,128.9375,155.875,173,142.375,139.6875,178,124.4375,3.625,30.8125,30.6875,37.6875,35.75,36.5,26.5,0,0,0,0,0,0,0
"58420","Ankle boot",0,0,0,0,0,0,0,0,0,0.5625,27,168.875,112.8125,48.625,0,0,0.875,117.9375,208.5625,211.4375,141.625,0.375,1.625,94.375,204.875,211.4375,206.375,142.875,99.1875,171.4375,194.9375,207.875,204.875,203.4375,165.4375,65.875,129,153.6875,136.0625,111.8125,138.4375,122,0,0,0,0,0,0,0
"13165","Pullover",0,0.9375,122.1875,146.75,148.0625,1.1875,0,0,87.9375,194.375,178.4375,187.875,111.875,0,0,141.4375,176.1875,177.125,176.3125,145.0625,0,0,180.875,211.3125,189.8125,203.3125,188.625,0,0,204.375,218.4375,218.1875,218.9375,207.1875,0,0,195.375,219.375,223.5,224.375,187.75,0,0,149.4375,143.375,160.3125,154.6875,154.625,0
"45941","Sneaker",0,0,0,0,0,0,0,0,0,0,0,16.125,11.1875,0.125,0,0,0,0.25,125.8125,191.125,97.3125,0.1875,13.8125,80.875,157.375,213,213.75,144.6875,62,164.125,183.6875,172.8125,165.5625,189,163.6875,2.125,7.4375,18.1875,24.1875,29.5,58.875,66.0625,0,0,0,0,0,0,0
"29020","Coat",0,28.625,98.5625,195.4375,125.8125,43.6875,0,0,123.5625,143.5625,145.5625,138.5,150.4375,0,0,153.4375,144.1875,142.6875,138.5625,209.3125,0,0,174,179.875,183.875,174.3125,209.8125,16.0625,0,183.5,179.4375,185,175.8125,196.5625,37.1875,0,183.0625,159,182.5,173.375,178.625,42,0,127.9375,0.5,0.375,0.4375,101.5625,31.125
"17519","Pullover",0.1875,75.875,144.375,144.875,142.3125,59.3125,0,0.0625,171.0625,164.6875,163.125,165.6875,153.9375,0,14.0625,184.8125,168.5625,167.9375,170.6875,177.4375,0,30.125,181.9375,171.125,169.25,170,183.875,9.5,35.625,146.125,172.6875,170.1875,173,163.625,23.5625,38.1875,114.375,171.9375,169.75,173.0625,129.75,29.75,15.75,74.8125,55.4375,55.8125,58.375,85.0625,18.1875
"47989","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.375,86,65.125,2.125,43.3125,15.4375,96.125,150.625,104.3125,96,104.9375,85.9375,110.4375,148.5625,147.4375,129.125,146.1875,154.4375,123.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23864","Dress",0,12.75,141.375,144.0625,144.875,19.4375,0,0,44.5625,182.5,171.1875,185.6875,70.75,0,0,63.5,158.5,182,163.3125,111.875,0,0,84.1875,146.8125,189.125,149.9375,136.6875,0,0,0.25,125.8125,192.875,173.75,3.375,0,0,0.125,130.3125,196.5625,184.6875,0,0,0,0.75,116.5,188.9375,165.25,0.25,0
"14343","Pullover",0,52.8125,138.875,127.75,137.75,49,0,0,156.1875,192.9375,190.4375,188.375,148.5,0,0,187.5625,194.75,190.375,190.0625,183.5625,0,0,172.3125,202.0625,191.9375,192.0625,174.625,0,0,166.75,201.5,193.25,194.5,170.75,0,0,166.0625,203.4375,197.25,195.75,171.1875,0,0,137.375,131.6875,131.125,128,136,0
"43938","Sneaker",0,0,0,0,0,0,0,0,0,0.25,18.3125,14.4375,12.3125,8.3125,0.0625,0,15.75,149.75,158.125,105.5625,53.9375,9.875,48.1875,131.3125,173.875,171,173.5625,115.125,136.375,163,166.5625,161,150.9375,123.4375,104,51.1875,98.1875,114.25,95.3125,85.125,95.1875,73.0625,0,0,0,0,0,0,0
"35749","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.625,16.125,52.25,6.25,0,0,3.8125,33.25,32.9375,87.5625,92,0,0,52.0625,71.875,71.625,81.6875,90.3125,80.25,71.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10328","Trouser",0,2.8125,149.5625,123.125,146.25,3.375,0,0,22.625,111.75,111.5625,103.9375,22.3125,0,0,22.5625,105.5625,114.375,102.6875,21.75,0,0,15.125,102.75,93.4375,98.625,10.75,0,0,3,155.375,61.1875,155.5625,1.4375,0,0,0,102.375,64.9375,99.8125,0,0,0,0,107.75,49.875,127.3125,0,0
"22908","Dress",0,0,9,142.625,30.6875,0,0,0,0,3.625,139.25,33.625,0,0,0,0,24.625,135.6875,51.25,0,0,0,0,37.1875,152.25,58.6875,0,0,0,0,52.3125,166.1875,65.875,0,0,0,0,68.6875,180.0625,77.9375,0,0,0,0,66.25,157.125,77.5,0,0
"34108","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0.25,67.8125,35.5625,1.0625,21.375,80.875,0.9375,19.75,129.625,50.4375,85.625,154.875,161.1875,64.5625,95.8125,144,107.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8991","Trouser",0,0,119.5,181.125,102.75,0,0,0,0,170.9375,228.625,146.3125,0,0,0,0,157.4375,181,128.6875,0,0,0,0,125.625,168.5,105.8125,0,0,0,0,119.1875,136.5,102.3125,0,0,0,0,112.6875,119.125,80.6875,0,0,0,0,89.1875,109.1875,44.25,0,0
"9608","Trouser",0,0,124.375,148.625,101.1875,0,0,0,0,163.1875,183.25,146.5,0,0,0,0,169,112.8125,143.3125,0,0,0,0,175.75,42,146.4375,0,0,0,0,167.6875,8.625,151.75,0,0,0,0,129.25,57.8125,148.1875,0,0,0,0,77.8125,76.6875,115.25,0,0
